,workingday,weather,temperature,humidity,windspeed,season_Fall,season_Spring,season_Summer,season_Winter,count
5117,0,2,0.66,0.78,0.1642,False,False,True,False,42
3340,1,2,0.6,0.94,0.194,False,True,False,False,10
7369,1,1,0.56,0.46,0.1343,True,False,False,False,289
1817,1,2,0.42,0.71,0.2985,False,True,False,False,79
1069,1,1,0.32,0.57,0.1045,False,False,False,True,126
999,1,1,0.34,0.46,0.2985,False,False,False,True,98
9971,0,1,0.32,0.29,0.6567,False,False,False,True,258
16280,1,2,0.3,0.7,0.1642,True,False,False,False,9
8065,1,3,0.4,1.0,0.3284,True,False,False,False,52
4360,1,1,0.8,0.49,0.1642,False,False,True,False,178
11864,1,2,0.62,0.73,0.2239,False,True,False,False,176
6295,0,1,0.62,0.83,0.0896,True,False,False,False,222
11780,1,1,0.46,0.51,0.1343,False,True,False,False,46
15949,1,1,0.3,0.7,0.1642,True,False,False,False,122
16245,1,1,0.36,0.43,0.2836,True,False,False,False,260
17240,1,2,0.22,0.5804627249357327,0.2836,False,False,False,True,11
9119,1,2,0.2,0.37,0.0896,False,False,False,True,104
3725,1,2,0.72,0.84,0.1045,False,True,False,False,2
13241,1,2,0.64,0.83,0.1343,False,False,True,False,139
11515,1,1,0.44,0.72,0.1045,False,True,False,False,48
4619,0,1,0.7,0.54,0.2239,False,False,True,False,222
5817,0,1,0.74,0.7,0.2985,False,False,True,False,229
3937,1,1,0.533015873015873,0.83,0.1343,False,True,False,False,178
15102,1,1,0.64,0.6582070707070706,0.2537,True,False,False,False,227
803,0,1,0.26,0.93,0.1343,False,False,False,True,45
8160,0,1,0.3,0.26,0.0,True,False,False,False,206
5717,1,1,0.74,0.42,0.1343,False,False,True,False,309
11980,0,1,0.56,0.43,0.1642,False,True,False,False,292
6972,0,1,0.34,0.87,0.0,True,False,False,False,46
16831,0,2,0.4,0.87,0.1045,True,False,False,False,78
3427,1,1,0.74,0.58,0.3881,False,True,False,False,491
7760,0,1,0.4294206549118388,0.76,0.1045,True,False,False,False,21
7252,1,1,0.44,0.67,0.0896,True,False,False,False,252
5352,1,1,0.66,0.69,0.16999230769230772,False,False,True,False,98
2118,0,1,0.533015873015873,0.61,0.0,False,True,False,False,11
15826,1,2,0.62,0.6582070707070706,0.1045,True,False,False,False,448
15723,1,1,0.44,0.67,0.0,True,False,False,False,728
15424,1,2,0.48,0.77,0.1343,True,False,False,False,225
10880,1,1,0.52,0.25,0.0,False,True,False,False,331
8614,1,1,0.38,0.54,0.1642,False,False,False,True,242
9634,0,3,0.22,0.93,0.1045,False,False,False,True,90
4158,1,2,0.6,0.83,0.1642,False,False,True,False,9
1663,1,1,0.34,0.46,0.1343,False,False,False,True,63
11501,0,1,0.42,0.67,0.0896,False,True,False,False,380
11412,1,1,0.6,0.2,0.2985,False,True,False,False,732
6136,0,1,0.44,0.77,0.2537,False,False,True,False,12
10391,1,1,0.5,0.68,0.194,False,False,False,True,2
17361,1,1,0.16,0.64,0.1642,False,False,False,True,40
5187,1,1,0.72,0.66,0.0,False,False,True,False,14
13184,0,1,0.94,0.38,0.2537,False,False,True,False,337
2059,1,2,0.3,0.87,0.2537,False,True,False,False,85
14500,0,2,0.76,0.58,0.194,False,False,True,False,237
2632,0,1,0.7,0.54,0.20259243119266054,False,True,False,False,420
10212,1,1,0.32,0.36,0.2239,False,False,False,True,136
3853,1,1,0.64,0.41,0.2836,False,True,False,False,143
13493,0,3,0.6999518072289157,0.88,0.2537,False,False,True,False,268
11117,1,1,0.44,0.38,0.194,False,True,False,False,192
16337,0,1,0.38,0.62,0.2836,True,False,False,False,359
10586,1,2,0.48,1.0,0.0896,False,True,False,False,34
14901,1,3,0.6,0.94,0.194,False,False,True,False,4
2587,1,3,0.32,0.93,0.2239,False,True,False,False,69
17309,0,2,0.24,0.7,0.0,False,False,False,True,19
4356,1,1,0.76,0.52,0.1045,False,False,True,False,139
3018,1,1,0.66,0.31,0.1045,False,True,False,False,327
4298,0,1,0.7,0.58,0.2239,False,False,True,False,144
5396,1,1,0.76,0.55,0.2537,False,False,True,False,556
1915,1,1,0.36,0.32,0.3284,False,True,False,False,133
3439,0,1,0.56,0.88,0.2239,False,True,False,False,7
9170,1,2,0.18,0.86,0.0,False,False,False,True,19
13351,0,1,0.84,0.47,0.1045,False,False,True,False,489
714,1,3,0.22,0.93,0.1343,False,False,False,True,1
11894,1,1,0.66,0.69,0.1642,False,True,False,False,512
5573,1,1,0.66,0.74,0.3284,False,False,True,False,4
8165,0,1,0.22,0.55,0.0,True,False,False,False,63
14450,1,1,0.64,0.73,0.0,False,False,True,False,532
9308,0,1,0.42,0.41,0.2239,False,False,False,True,241
5756,1,1,0.6,0.83,0.1045,False,False,True,False,259
13890,1,1,0.72,0.74,0.194,False,False,True,False,113
1049,1,1,0.34,0.34,0.2985,False,False,False,True,66
17332,0,2,0.26,0.56,0.4179,False,False,False,True,28
17043,1,2,0.42,0.6582070707070706,0.1343,True,False,False,False,54
5566,1,1,0.6999518072289157,0.58,0.2985,False,False,True,False,334
10184,1,2,0.24,0.6,0.0,False,False,False,True,86
10291,1,1,0.36,0.34,0.3284,False,False,False,True,141
14152,1,2,0.68,0.69,0.2985,False,False,True,False,255
14984,1,1,0.7,0.54,0.1642,False,False,True,False,421
1041,1,2,0.2,0.47,0.194,False,False,False,True,1
9281,1,1,0.48,0.51,0.3284,False,False,False,True,197
6103,1,2,0.5,0.63,0.0,False,False,True,False,163
14223,1,2,0.62,0.83,0.2836,False,False,True,False,261
5652,0,1,0.62,0.73,0.1045,False,False,True,False,64
5143,0,1,0.7,0.89,0.194,False,False,True,False,5
6763,1,2,0.56,0.94,0.2239,True,False,False,False,180
9960,0,1,0.34,0.42,0.3582,False,False,False,True,46
6783,0,1,0.42,0.71,0.1642,True,False,False,False,7
2314,1,2,0.52,0.88,0.2836,False,True,False,False,314
15354,0,1,0.44,0.6582070707070706,0.1343,True,False,False,False,179
11904,1,1,0.54,0.94,0.1045,False,True,False,False,38
3482,0,1,0.64,0.6218409090909092,0.194,False,True,False,False,103
9469,0,1,0.3,0.7,0.0,False,False,False,True,270
1789,0,1,0.26,0.6,0.2239,False,False,False,True,4
6796,0,1,0.54,0.39,0.194,True,False,False,False,372
16927,1,2,0.26,0.56,0.2537,True,False,False,False,8
5692,1,1,0.74,0.35,0.2239,False,False,True,False,196
11463,1,1,0.46,0.31,0.2836,False,True,False,False,289
9422,1,1,0.42,0.82,0.0,False,False,False,True,148
6007,1,1,0.64,0.73,0.0896,False,False,True,False,195
7231,1,1,0.36,0.71,0.1343,True,False,False,False,106
15794,1,2,0.52,0.88,0.194,True,False,False,False,495
16876,1,1,0.46,0.88,0.2537,True,False,False,False,84
2049,1,3,0.533015873015873,0.93,0.2985,False,True,False,False,36
13539,1,1,0.72,0.79,0.1045,False,False,True,False,738
1750,1,2,0.68,0.39,0.22123350253807106,False,False,False,True,173
8412,1,1,0.38,0.82,0.1343,False,False,False,True,3
4329,0,1,0.66,0.83,0.1343,False,False,True,False,36
8652,0,1,0.26,0.93,0.1642,False,False,False,True,7
14482,1,1,0.9,0.27,0.16999230769230772,False,False,True,False,526
10372,1,2,0.46,0.82,0.2836,False,False,False,True,308
3231,1,3,0.58,0.64,0.2537,False,True,False,False,183
16547,1,2,0.3,0.81,0.2239,True,False,False,False,31
1020,1,1,0.22,0.32,0.4627,False,False,False,True,4
13870,1,3,0.72,0.6385647058823529,0.0896,False,False,True,False,5
11047,1,1,0.5,0.36,0.0,False,True,False,False,239
2952,0,1,0.54,0.49,0.194,False,True,False,False,120
7358,1,1,0.3,0.87,0.0896,True,False,False,False,18
4697,1,1,0.88,0.44,0.194,False,False,True,False,158
1747,1,2,0.56,0.49,0.3582,False,False,False,True,195
7602,1,1,0.26,0.41,0.1720665036674817,True,False,False,False,213
16205,0,2,0.54,0.6582070707070706,0.2239,True,False,False,False,63
16744,1,1,0.44,0.44,0.2836,True,False,False,False,172
14210,1,2,0.62,0.78,0.1343,False,False,True,False,442
14254,1,1,0.62,0.78,0.0,False,False,True,False,7
10970,0,1,0.32,0.36,0.194,False,True,False,False,19
10018,1,1,0.28793893129771,0.43,0.2537,False,False,False,True,103
5948,0,1,0.64,0.78,0.2985,False,False,True,False,207
297,1,1,0.16,0.47,0.2239,False,False,False,True,64
13443,1,1,0.76,0.58,0.2537,False,False,True,False,657
15715,1,1,0.4,0.62,0.0,True,False,False,False,31
10678,1,1,0.48,0.82,0.2537,False,True,False,False,28
3389,1,1,0.6,0.88,0.0896,False,True,False,False,4
8609,1,1,0.32,0.57,0.1343,False,False,False,True,197
380,0,2,0.16,0.47,0.2239,False,False,False,True,33
78,1,2,0.16,0.69,0.3284,False,False,False,True,42
5940,0,2,0.62,0.94,0.0,False,False,True,False,83
15817,1,2,0.52,0.88,0.0896,True,False,False,False,144
398,1,2,0.22,0.8,0.1642,False,False,False,True,28
14256,1,1,0.6,0.78,0.0,False,False,True,False,40
5921,1,2,0.62,1.0,0.1343,False,False,True,False,57
11430,1,2,0.46,0.94,0.2239,False,True,False,False,151
7767,1,1,0.26,0.81,0.1045,True,False,False,False,13
5521,1,1,0.62,0.41,0.2537,False,False,True,False,64
11707,1,2,0.52,0.52,0.2537,False,True,False,False,38
14289,1,1,0.78,0.6385647058823529,0.2239,False,False,True,False,305
5918,1,2,0.62,0.94,0.2537,False,False,True,False,2
17146,0,1,0.26,0.48,0.4179,False,False,False,True,5
1993,1,1,0.3,0.22,0.2239,False,True,False,False,40
16794,1,2,0.36,0.66,0.1720665036674817,True,False,False,False,220
3228,1,2,0.54,0.83,0.0,False,True,False,False,130
8279,1,2,0.32,0.45,0.2985,True,False,False,False,153
15958,1,2,0.4,0.4,0.4179,True,False,False,False,306
16637,0,1,0.26,0.6582070707070706,0.0,True,False,False,False,108
2428,0,2,0.36,0.87,0.1343,False,True,False,False,24
3352,1,1,0.78,0.46,0.2836,False,True,False,False,153
4376,1,1,0.7,0.79,0.0896,False,False,True,False,121
11449,1,1,0.533015873015873,0.43,0.2537,False,True,False,False,120
2170,1,2,0.533015873015873,0.88,0.3284,False,True,False,False,134
15880,0,3,0.44,0.88,0.4179,True,False,False,False,46
13384,1,1,0.76,0.66,0.1343,False,False,True,False,328
13923,1,2,0.74,0.72,0.0896,False,False,True,False,737
15754,1,1,0.68,0.41,0.2239,True,False,False,False,346
1027,1,1,0.28,0.24,0.2537,False,False,False,True,71
2546,1,1,0.56,0.43,0.3582,False,True,False,False,44
30,0,2,0.4,0.76,0.194,False,False,False,True,1
4211,1,1,0.72,0.45,0.3881,False,False,True,False,221
6608,1,1,0.5,0.68,0.0,True,False,False,False,146
13255,1,2,0.78,0.43,0.0,False,False,True,False,292
5721,1,1,0.66,0.57,0.1343,False,False,True,False,289
11531,1,1,0.56,0.6,0.194,False,True,False,False,347
6943,1,1,0.42,0.54,0.1720665036674817,True,False,False,False,113
97,1,1,0.2,0.47,0.2239,False,False,False,True,33
12723,1,2,0.6,0.78,0.1642,False,True,False,False,673
5072,1,2,0.68,0.89,0.2985,False,False,True,False,97
15144,1,1,0.56,0.88,0.0,True,False,False,False,38
1175,0,2,0.24,0.5804627249357327,0.3582,False,False,False,True,66
4937,1,1,0.96,0.3,0.2537,False,False,True,False,169
7628,0,1,0.36,0.4,0.0,True,False,False,False,233
6487,0,1,0.36,0.71,0.2239,True,False,False,False,88
15735,1,1,0.5,0.59,0.1045,True,False,False,False,403
5124,0,2,0.74,0.7,0.2836,False,False,True,False,290
4699,1,1,0.8,0.66,0.0,False,False,True,False,513
3830,1,1,0.533015873015873,0.41,0.2836,False,True,False,False,196
3071,1,1,0.56,0.83,0.1343,False,True,False,False,223
14286,1,1,0.76,0.48,0.0896,False,False,True,False,278
1519,1,1,0.38,0.27,0.1642,False,False,False,True,108
7893,1,2,0.38,0.43,0.3582,True,False,False,False,147
13108,1,1,0.84,0.49,0.2985,False,False,True,False,293
11957,1,1,0.6,0.46,0.1343,False,True,False,False,255
15533,0,1,0.54,0.56,0.194,True,False,False,False,428
3280,0,1,0.72,0.42,0.0,False,True,False,False,456
15639,1,2,0.56,0.68,0.2537,True,False,False,False,387
329,0,1,0.16,0.59,0.0,False,False,False,True,1
11150,0,2,0.6,0.4,0.1642,False,True,False,False,459
3104,0,2,0.5,0.88,0.1045,False,True,False,False,11
16765,1,1,0.22,0.51,0.2985,True,False,False,False,659
3015,1,2,0.62,0.38,0.2537,False,True,False,False,202
13234,1,1,0.8,0.41,0.2239,False,False,True,False,265
3166,1,1,0.58,0.83,0.20259243119266054,False,True,False,False,198
10892,1,1,0.48,0.48,0.20259243119266054,False,True,False,False,41
11128,1,1,0.5,0.36,0.0,False,True,False,False,189
17263,1,2,0.24,0.87,0.3284,False,False,False,True,3
1307,0,1,0.48,0.44,0.1642,False,False,False,True,268
963,0,1,0.28,0.38,0.3284,False,False,False,True,64
9150,0,3,0.16,0.8,0.2836,False,False,False,True,2
15763,1,1,0.54,0.73,0.0896,True,False,False,False,46
2301,0,1,0.5,0.77,0.194,False,True,False,False,240
14507,0,2,0.84,0.49,0.1642,False,False,True,False,462
870,1,1,0.22,0.32,0.22123350253807106,False,False,False,True,176
14091,1,2,0.7,0.65,0.2836,False,False,True,False,682
1886,1,2,0.26,0.93,0.2239,False,True,False,False,97
3774,0,1,0.68,0.79,0.0896,False,True,False,False,13
10795,1,1,0.36,0.71,0.1642,False,True,False,False,153
3047,1,1,0.54,0.6,0.0,False,True,False,False,234
11790,1,1,0.533015873015873,0.35,0.2537,False,True,False,False,291
10999,0,1,0.5,0.25,0.2836,False,True,False,False,404
965,0,1,0.26,0.41,0.2239,False,False,False,True,40
4796,0,1,0.92,0.4,0.2239,False,False,True,False,196
10378,1,1,0.6,0.6,0.3881,False,False,False,True,233
8369,1,2,0.36,0.66,0.0,True,False,False,False,259
16486,0,1,0.28,0.38,0.4478,True,False,False,False,170
2089,1,1,0.3,0.56,0.1642,False,True,False,False,74
4805,0,1,0.8,0.63,0.0896,False,False,True,False,37
2934,0,1,0.4,0.82,0.1045,False,True,False,False,5
9753,1,2,0.3,0.7,0.0896,False,False,False,True,498
2945,0,1,0.6,0.38,0.2537,False,True,False,False,378
9660,0,1,0.12,0.42,0.2985,False,False,False,True,124
10276,1,2,0.4,0.5,0.3582,False,False,False,True,85
7490,0,1,0.52,0.27,0.3284,True,False,False,False,231
9775,1,2,0.28,0.96,0.1343,False,False,False,True,71
14197,0,2,0.64,0.78,0.1045,False,False,True,False,377
5393,1,1,0.8,0.43,0.1343,False,False,True,False,159
1371,1,1,0.32,0.49,0.2836,False,False,False,True,76
13249,1,1,0.64,0.89,0.1343,False,False,True,False,185
7740,0,1,0.4294206549118388,0.65,0.1343,True,False,False,False,5
4491,1,1,0.7,0.61,0.2836,False,False,True,False,10
7836,1,1,0.44,0.6582070707070706,0.0896,True,False,False,False,4
4244,1,1,0.76,0.29,0.2537,False,False,True,False,586
600,1,2,0.18,0.8,0.1343,False,False,False,True,16
6980,0,1,0.46,0.72,0.1642,True,False,False,False,333
1878,1,2,0.3,1.0,0.2239,False,True,False,False,3
9220,1,1,0.28,0.7,0.194,False,False,False,True,6
12449,1,1,0.6,0.46,0.1642,False,True,False,False,228
2036,1,3,0.26,0.93,0.1045,False,True,False,False,116
1235,1,2,0.4,0.5,0.2985,False,False,False,True,69
15383,0,1,0.32,0.87,0.1343,True,False,False,False,7
16252,1,1,0.28,0.61,0.0,True,False,False,False,173
5590,1,1,0.64,0.78,0.3582,False,False,True,False,225
15665,1,1,0.5,0.77,0.0896,True,False,False,False,190
4642,0,1,0.68,0.65,0.2239,False,False,True,False,118
12125,1,1,0.68,0.79,0.1642,False,True,False,False,232
17033,1,2,0.4,0.87,0.0,True,False,False,False,232
232,1,1,0.28793893129771,0.59,0.1642,False,False,False,True,18
14642,1,1,0.64,0.89,0.1045,False,False,True,False,486
9791,1,1,0.36,0.4,0.2239,False,False,False,True,107
8742,1,1,0.2,0.51,0.0896,False,False,False,True,4
17047,1,2,0.44,0.88,0.2239,True,False,False,False,7
4594,1,1,0.64,0.65,0.2537,False,False,True,False,564
2056,1,3,0.3,0.87,0.1343,False,True,False,False,68
739,1,1,0.16,0.5,0.2985,False,False,False,True,2
12956,1,1,0.74,0.51,0.1642,False,False,True,False,42
16901,1,1,0.3,0.52,0.1642,True,False,False,False,34
2134,0,2,0.42,0.44,0.194,False,True,False,False,144
2635,0,1,0.66,0.65,0.2985,False,True,False,False,331
1777,0,1,0.46,0.31,0.3284,False,False,False,True,217
3950,0,1,0.74,0.66,0.0896,False,True,False,False,420
8271,1,2,0.38,0.46,0.2985,True,False,False,False,231
14362,0,3,0.6999518072289157,0.89,0.2836,False,False,True,False,391
17258,1,3,0.26,0.87,0.2985,False,False,False,True,10
6461,0,2,0.38,0.82,0.194,True,False,False,False,126
9955,1,1,0.44,0.62,0.4179,False,False,False,True,167
7956,0,1,0.22,0.75,0.1343,True,False,False,False,8
3846,1,1,0.54,0.6,0.2537,False,True,False,False,3
13280,1,1,0.6999518072289157,0.33,0.2239,False,False,True,False,277
8158,0,1,0.3,0.28,0.0,True,False,False,False,242
8097,1,1,0.24,0.65,0.1720665036674817,True,False,False,False,14
7807,0,2,0.38,0.76,0.0,True,False,False,False,65
4595,1,1,0.68,0.6385647058823529,0.194,False,False,True,False,207
3946,0,1,0.66,0.78,0.0896,False,True,False,False,131
6086,1,1,0.4,0.71,0.2836,False,False,True,False,4
6543,1,1,0.44,0.82,0.1343,True,False,False,False,32
6076,1,3,0.48,0.67,0.16999230769230772,False,False,True,False,244
8372,1,2,0.44,0.6582070707070706,0.1343,True,False,False,False,175
3301,0,1,0.7,0.54,0.194,False,True,False,False,373
11350,1,2,0.32,0.81,0.2836,False,True,False,False,1
119,1,2,0.14,0.69,0.0896,False,False,False,True,4
702,1,2,0.24,0.75,0.0,False,False,False,True,52
8173,1,1,0.16,0.8,0.0,True,False,False,False,21
5327,0,3,0.6,0.88,0.4925,False,False,True,False,155
14221,1,2,0.62,0.78,0.2537,False,False,True,False,815
13919,1,1,0.7,0.84,0.0,False,False,True,False,7
7616,1,1,0.26,0.6,0.1343,True,False,False,False,59
5766,1,2,0.6999518072289157,0.65,0.1642,False,False,True,False,455
3344,1,2,0.58,0.94,0.194,False,True,False,False,112
4659,1,1,0.7,0.6385647058823529,0.2239,False,False,True,False,25
11815,0,1,0.64,0.36,0.1642,False,True,False,False,559
10000,0,1,0.36,0.32,0.2239,False,False,False,True,287
14110,1,1,0.62,0.73,0.2537,False,False,True,False,4
2825,1,1,0.66,0.61,0.194,False,True,False,False,155
16648,0,2,0.32,0.76,0.1045,True,False,False,False,392
9382,1,1,0.4,0.58,0.1045,False,False,False,True,238
2707,1,3,0.66,0.83,0.3881,False,True,False,False,521
211,1,1,0.12,0.5,0.2239,False,False,False,True,3
10825,0,2,0.34,0.81,0.20259243119266054,False,True,False,False,12
9458,0,1,0.26,0.7,0.22123350253807106,False,False,False,True,86
800,0,2,0.28,0.93,0.4478,False,False,False,True,84
12418,1,1,0.64,0.38,0.0,False,True,False,False,300
10627,1,1,0.6,0.64,0.2836,False,True,False,False,271
3197,1,3,0.52,0.94,0.2985,False,True,False,False,9
1155,0,2,0.32,0.57,0.2239,False,False,False,True,47
8791,0,1,0.32,0.57,0.1045,False,False,False,True,20
2157,1,2,0.72,0.23,0.4925,False,True,False,False,386
3710,1,1,0.88,0.42,0.1343,False,True,False,False,149
551,1,1,0.14,0.74,0.1045,False,False,False,True,1
4749,1,1,0.86,0.67,0.2836,False,False,True,False,284
14156,0,3,0.62,0.94,0.1642,False,False,True,False,92
12002,0,1,0.52,0.68,0.194,False,True,False,False,90
15458,1,1,0.36,0.5,0.2537,True,False,False,False,478
10031,1,1,0.42,0.54,0.1343,False,False,False,True,10
11898,1,3,0.56,0.88,0.1045,False,True,False,False,71
16780,1,1,0.24,0.65,0.1642,True,False,False,False,93
8049,1,2,0.46,1.0,0.2537,True,False,False,False,13
9121,1,3,0.16,0.64,0.2239,False,False,False,True,38
12285,1,1,0.64,0.57,0.2239,False,True,False,False,16
11530,1,2,0.52,0.55,0.1045,False,True,False,False,231
17030,1,2,0.4,0.87,0.0,True,False,False,False,282
3669,1,1,0.72,0.54,0.194,False,True,False,False,407
1425,1,1,0.36,0.46,0.194,False,False,False,True,118
16685,1,2,0.42,0.82,0.1642,True,False,False,False,21
7328,0,1,0.34,0.87,0.0896,True,False,False,False,50
14285,1,1,0.74,0.58,0.0896,False,False,True,False,233
28,0,2,0.46,0.94,0.194,False,False,False,True,3
11233,1,2,0.533015873015873,0.39,0.2836,False,True,False,False,134
1920,1,2,0.3,0.36,0.2836,False,True,False,False,135
7999,0,1,0.34,0.87,0.1045,True,False,False,False,45
6661,0,1,0.46,0.88,0.0,True,False,False,False,11
7940,1,1,0.36,0.57,0.1343,True,False,False,False,204
6886,1,2,0.54,0.94,0.2836,True,False,False,False,106
2804,0,2,0.46,0.82,0.0896,False,True,False,False,159
15914,1,2,0.4,0.5,0.194,True,False,False,False,410
11647,0,1,0.72,0.58,0.1045,False,True,False,False,550
14428,1,1,0.7,0.51,0.194,False,False,True,False,348
14782,1,1,0.52,0.83,0.0,False,False,True,False,11
14956,1,1,0.56,0.6,0.0896,False,False,True,False,355
2418,0,1,0.52,0.55,0.4925,False,True,False,False,243
8159,0,1,0.3,0.26,0.0,True,False,False,False,266
1717,1,1,0.32,0.76,0.1045,False,False,False,True,13
1386,1,1,0.24,0.5804627249357327,0.22123350253807106,False,False,False,True,1
3878,1,1,0.7,0.34,0.2239,False,True,False,False,211
13646,1,1,0.82,0.52,0.194,False,False,True,False,516
12008,0,1,0.7,0.37,0.2836,False,True,False,False,607
709,1,2,0.22,0.87,0.0896,False,False,False,True,36
3900,1,2,0.66,0.61,0.2537,False,True,False,False,121
5340,1,1,0.68,0.69,0.2836,False,False,True,False,141
15268,1,2,0.62,0.83,0.194,True,False,False,False,362
